Time Number Z,HT Phase Current Z,x,x_sq,x_cube,x_four,x_five,x_six,,,,,,,,
1.425343242,-0.117429616,1.425343242,2.031603359,2.895732119,4.127412207,5.882979098,8.385264503,,,,,,,,
1.425388776,-0.14067748,1.425388776,2.031733162,2.896009645,4.127939643,5.883918835,8.386871866,,,,,,,,
1.425434309,-0.183519974,1.425434309,2.03186297,2.89628719,4.12846713,5.884858692,8.388479485,,,,,,,,
1.425479843,-0.240311187,1.425479843,2.031992782,2.896564752,4.128994667,5.885798668,8.390087361,,,,,,,,
1.425525507,-0.287471141,1.425525507,2.032122972,2.896843131,4.129523775,5.886741475,8.391700128,,,,,,,,
1.425571041,-0.313375905,1.425571041,2.032252793,2.897120729,4.130051413,5.887681692,8.393308518,,,,,,,,
1.425616574,-0.336623769,1.425616574,2.032382617,2.897398344,4.130579102,5.888622029,8.394917165,,,,,,,,
1.425662108,-0.336291657,1.425662108,2.032512446,2.897675977,4.131106841,5.889562487,8.396526069,,,,,,,,
1.425707772,-0.347583477,1.425707772,2.032642652,2.897954428,4.131636153,5.890505776,8.398139868,,,,,,,,
1.425753306,-0.382123162,1.425753306,2.032772489,2.898232097,4.132163993,5.891446474,8.399749287,,,,,,,,
1.425798839,-0.42695833,1.425798839,2.03290233,2.898509783,4.132691885,5.892387292,8.401358962,,,,,,,,
1.425844373,-0.465483363,1.425844373,2.033032175,2.898787487,4.133219826,5.893328231,8.402968895,,,,,,,,
1.425889906,-0.505004733,1.425889906,2.033162025,2.899065209,4.133747819,5.89426929,8.404579085,,,,,,,,
1.425935571,-0.547515114,1.425935571,2.033292252,2.899343749,4.134277384,5.895213181,8.406194173,,,,,,,,
1.425981104,-0.576741001,1.425981104,2.03342211,2.899621506,4.134805477,5.896154481,8.407804878,,,,,,,,
1.426026638,-0.594675069,1.426026638,2.033551972,2.899899281,4.135333622,5.897095901,8.40941584,,,,,,,,
1.426072171,-0.627886304,1.426072171,2.033681838,2.900177074,4.135861817,5.898037441,8.41102706,,,,,,,,
1.426117836,-0.661429652,1.426117836,2.033812082,2.900455685,4.136391585,5.898981815,8.41264318,,,,,,,,
1.426163369,-0.706596932,1.426163369,2.033941956,2.900733513,4.136919881,5.899923596,8.414254915,,,,,,,,
1.426208903,-0.745454077,1.426208903,2.034071834,2.901011359,4.137448228,5.900865497,8.415866907,,,,,,,,
1.426254436,-0.781322212,1.426254436,2.034201717,2.901289223,4.137976625,5.901807519,8.417479156,,,,,,,,
1.42629997,-0.81918302,1.42629997,2.034331604,2.901567105,4.138505073,5.902749661,8.419091662,,,,,,,,
1.426345634,-0.852062143,1.426345634,2.034461869,2.901845805,4.139035095,5.903694639,8.420709075,,,,,,,,
1.426391168,-0.864682412,1.426391168,2.034591764,2.902123722,4.139563645,5.904637021,8.422322097,,,,,,,,
1.426436701,-0.868335648,1.426436701,2.034721663,2.902401657,4.140092245,5.905579525,8.423935376,,,,,,,,
1.426482235,-0.868335648,1.426482235,2.034851566,2.902679609,4.140620896,5.906522148,8.425548913,,,,,,,,
1.426527899,-0.865346637,1.426527899,2.034981848,2.902958381,4.141151121,5.907467609,8.427167359,,,,,,,,
1.426573433,-0.864682412,1.426573433,2.035111759,2.903236369,4.141679873,5.908410474,8.428781412,,,,,,,,
1.426618966,-0.871656772,1.426618966,2.035241675,2.903514374,4.142208675,5.909353459,8.430395723,,,,,,,,
1.4266645,-0.877966907,1.4266645,2.035371595,2.903792398,4.142737529,5.910296564,8.432010291,,,,,,,,
1.426710033,-0.884609154,1.426710033,2.035501519,2.904070439,4.143266433,5.91123979,8.433625117,,,,,,,,
1.426755698,-0.89257985,1.426755698,2.035631821,2.9043493,4.143796912,5.912185855,8.435244855,,,,,,,,
1.426801231,-0.909185468,1.426801231,2.035761754,2.904627377,4.144325917,5.913129322,8.436860197,,,,,,,,
1.426846765,-0.929776434,1.426846765,2.03589169,2.904905471,4.144854974,5.914072909,8.438475797,,,,,,,,
1.426892298,-0.953356411,1.426892298,2.036021631,2.905183584,4.14538408,5.915016617,8.440091655,,,,,,,,
1.426937963,-0.972618928,1.426937963,2.03615195,2.905462515,4.145914763,5.915963166,8.441712428,,,,,,,,
1.426983496,-0.980257512,1.426983496,2.036281899,2.905740663,4.146443971,5.916907115,8.443328802,,,,,,,,
1.42702903,-0.980921736,1.42702903,2.036411852,2.906018829,4.14697323,5.917851185,8.444945434,,,,,,,,
1.427074563,-0.977268501,1.427074563,2.036541809,2.906297012,4.147502539,5.918795375,8.446562324,,,,,,,,
1.427120097,-0.966640905,1.427120097,2.03667177,2.906575214,4.1480319,5.919739686,8.448179472,,,,,,,,
1.427165761,-0.955681198,1.427165761,2.03680211,2.906854234,4.148562836,5.920686839,8.44980154,,,,,,,,
1.427211295,-0.948374726,1.427211295,2.03693208,2.907132471,4.149092298,5.921631391,8.451419204,,,,,,,,
1.427256828,-0.952027962,1.427256828,2.037062054,2.907410726,4.14962181,5.922576063,8.453037127,,,,,,,,
1.427302362,-0.959002321,1.427302362,2.037192032,2.907688998,4.150151374,5.923520857,8.454655308,,,,,,,,
1.427348026,-0.969297804,1.427348026,2.037322388,2.90796809,4.150682514,5.924468494,8.456278411,,,,,,,,
1.42739356,-0.983246523,1.42739356,2.037452374,2.908246398,4.151212178,5.925413528,8.457897109,,,,,,,,
1.427439093,-1.001844815,1.427439093,2.037582365,2.908524723,4.151741894,5.926358684,8.459516066,,,,,,,,
1.427484627,-1.033395488,1.427484627,2.037712359,2.908803067,4.152271659,5.92730396,8.46113528,,,,,,,,
1.42753016,-1.073248971,1.42753016,2.037842358,2.909081428,4.152801476,5.928249356,8.462754753,,,,,,,,
1.427575825,-1.113434566,1.427575825,2.037972735,2.909360609,4.153332871,5.929197598,8.464379152,,,,,,,,
1.435230299,-1.076570094,1.435230299,2.059886011,2.956410816,4.24313038,6.089869284,8.740364914,,,,,,,,
1.435275833,-1.068267286,1.435275833,2.060016715,2.956692206,4.243668868,6.090835367,8.742028802,,,,,,,,
1.435321366,-1.052990117,1.435321366,2.060147424,2.956973614,4.244207407,6.091801573,8.743692955,,,,,,,,
1.435367031,-1.027085354,1.435367031,2.060278513,2.957255851,4.24474755,6.092770686,8.745362168,,,,,,,,
1.435412564,-0.970626253,1.435412564,2.060409229,2.957537295,4.245286191,6.093737137,8.747026849,,,,,,,,
1.435458098,-0.885937603,1.435458098,2.06053995,2.957818756,4.245824885,6.094703711,8.748691794,,,,,,,,
1.435503631,-0.767373493,1.435503631,2.060670675,2.958100236,4.246363629,6.095670408,8.750357003,,,,,,,,
1.435549296,-0.634528551,1.435549296,2.06080178,2.958382544,4.246903977,6.096640013,8.752027277,,,,,,,,
1.435594829,-0.578401563,1.435594829,2.060932513,2.958664059,4.247442824,6.097606956,8.753693015,,,,,,,,
1.435640363,-0.593346619,1.435640363,2.061063251,2.958945592,4.247981723,6.09857402,8.755359018,,,,,,,,
1.435685896,-0.567109743,1.435685896,2.061193992,2.959227143,4.248520672,6.099541208,8.757025284,,,,,,,,
1.435731429,-0.571759316,1.435731429,2.061324737,2.959508712,4.249059673,6.100508518,8.758691815,,,,,,,,
1.435777094,-0.488067003,1.435777094,2.061455864,2.95979111,4.249600279,6.10147874,8.760363414,,,,,,,,
1.435822628,-0.372159791,1.435822628,2.061586618,2.960072714,4.250139383,6.102446296,8.762030475,,,,,,,,
1.435868161,-0.186508985,1.435868161,2.061717376,2.960354337,4.250678537,6.103413975,8.763697799,,,,,,,,
1.435913694,0.05128346,1.435913694,2.061848138,2.960635977,4.251217744,6.104381776,8.765365388,,,,,,,,
1.435959359,0.031688831,1.435959359,2.061979281,2.960918447,4.251758555,6.10535249,8.767038049,,,,,,,,
1.436004893,-0.133703121,1.436004893,2.062110051,2.961200123,4.252297864,6.106320538,8.768706167,,,,,,,,
1.436050426,-0.289131703,1.436050426,2.062240826,2.961481817,4.252837224,6.107288708,8.770374551,,,,,,,,
1.436095959,-0.360867971,1.436095959,2.062371605,2.961763528,4.253376636,6.108257001,8.772043198,,,,,,,,
1.436141493,-0.38743696,1.436141493,2.062502388,2.962045258,4.253916099,6.109225417,8.773712111,,,,,,,,
1.436187158,-0.397068218,1.436187158,2.062633552,2.962327817,4.254457168,6.110196747,8.775386098,,,,,,,,
1.436232691,-0.420980307,1.436232691,2.062764343,2.962609583,4.254996734,6.111165409,8.77705554,,,,,,,,
1.436278224,-0.441239161,1.436278224,2.062895138,2.962891366,4.255536351,6.112134194,8.778725247,,,,,,,,
1.436323758,-0.417991296,1.436323758,2.063025938,2.963173167,4.256076019,6.113103101,8.780395219,,,,,,,,
1.436369423,-0.361532196,1.436369423,2.063157118,2.963455798,4.256617294,6.114074925,8.782070269,,,,,,,,
1.436414956,-0.310054781,1.436414956,2.063287926,2.963737635,4.257157065,6.115044078,8.783740771,,,,,,,,
1.436460489,-0.273522422,1.436460489,2.063418738,2.96401949,4.257696887,6.116013355,8.785411537,,,,,,,,
1.436506023,-0.255588355,1.436506023,2.063549554,2.964301363,4.258236761,6.116982755,8.787082569,,,,,,,,
1.436551556,-0.202450378,1.436551556,2.063680374,2.964583253,4.258776686,6.117952277,8.788753865,,,,,,,,
1.436597221,-0.119090177,1.436597221,2.063811575,2.964865974,4.259318219,6.118924717,8.790430244,,,,,,,,
1.436642754,-0.04037955,1.436642754,2.063942404,2.9651479,4.259858247,6.119894486,8.792102071,,,,,,,,
1.436688288,0.043976988,1.436688288,2.064073237,2.965429845,4.260398326,6.120864377,8.793774163,,,,,,,,
1.436733821,0.11903438,1.436733821,2.064204073,2.965711807,4.260938457,6.121834392,8.79544652,,,,,,,,
1.436779486,0.184460514,1.436779486,2.064335291,2.965994599,4.261480196,6.122807325,8.797123962,,,,,,,,
1.436825019,0.340221208,1.436825019,2.064466137,2.966276597,4.262020429,6.123777586,8.79879685,,,,,,,,
1.436870553,0.466756015,1.436870553,2.064596986,2.966558613,4.262560714,6.12474797,8.800470002,,,,,,,,
1.436916086,0.595615609,1.436916086,2.064727839,2.966840646,4.26310105,6.125718477,8.80214342,,,,,,,,
1.43696162,0.730121112,1.43696162,2.064858697,2.967122698,4.263641438,6.126689107,8.803817103,,,,,,,,
1.437007284,0.771303044,1.437007284,2.064989936,2.96740558,4.264183434,6.127662658,8.805495876,,,,,,,,
1.437052818,0.802853718,1.437052818,2.065120802,2.967687667,4.264723925,6.128633534,8.80717009,,,,,,,,
1.437098351,0.890863491,1.437098351,2.065251672,2.967969772,4.265264467,6.129604534,8.80884457,,,,,,,,
1.437143885,1.050609534,1.437143885,2.065382546,2.968251895,4.26580506,6.130575656,8.810519315,,,,,,,,
1.43718955,1.148250566,1.43718955,2.065513801,2.968534849,4.266347263,6.131549701,8.812199152,,,,,,,,
1.437235083,1.278438609,1.437235083,2.065644684,2.968817008,4.266887959,6.13252107,8.813874429,,,,,,,,
1.437280616,1.396006382,1.437280616,2.06577557,2.969099185,4.267428707,6.133492562,8.81554997,,,,,,,,
1.43732615,1.368773169,1.43732615,2.065906461,2.96938138,4.267969506,6.134464177,8.817225777,,,,,,,,
1.437371683,1.458111392,1.437371683,2.066037356,2.969663592,4.268510356,6.135435916,8.81890185,,,,,,,,
1.437417348,1.399327506,1.437417348,2.066168632,2.969946636,4.269052817,6.136410578,8.820583019,,,,,,,,
1.437462881,1.321613215,1.437462881,2.066299535,2.970228884,4.26959377,6.137382563,8.822259624,,,,,,,,
1.437508415,1.092787803,1.437508415,2.066430443,2.97051115,4.270134775,6.138354671,8.823936493,,,,,,,,
1.437553948,0.942008794,1.437553948,2.066561354,2.970793434,4.270675831,6.139326903,8.825613629,,,,,,,,
1.437599613,1.238585126,1.437599613,2.066692647,2.97107655,4.271218498,6.14030206,8.827295864,,,,,,,,
1.437645146,0.622184597,1.437645146,2.066823567,2.97135887,4.271759657,6.141274538,8.828973532,,,,,,,,
1.43769068,1.271464249,1.43769068,2.066954491,2.971641207,4.272300868,6.142247139,8.830651465,,,,,,,,
1.437736213,1.495640088,1.437736213,2.067085419,2.971923563,4.27284213,6.143219864,8.832329664,,,,,,,,
1.437781747,1.488001504,1.437781747,2.067216351,2.972205937,4.273383443,6.144192711,8.834008129,,,,,,,,
1.437827411,1.512245706,1.437827411,2.067347665,2.972489142,4.273926368,6.145168487,8.835691698,,,,,,,,
1.437872945,1.392353146,1.437872945,2.067478606,2.972771551,4.274467785,6.146141581,8.837370695,,,,,,,,
1.437918478,1.27578171,1.437918478,2.06760955,2.973053978,4.275009252,6.147114799,8.839049958,,,,,,,,
1.437964012,1.165852521,1.437964012,2.067740499,2.973336423,4.275550772,6.14808814,8.840729487,,,,,,,,
1.438009676,1.0712005,1.438009676,2.06787183,2.9736197,4.276093903,6.14906441,8.842414123,,,,,,,,
1.43805521,0.147928155,1.43805521,2.068002787,2.973902181,4.276635526,6.150037998,8.844094185,,,,,,,,
1.438100743,0.545798755,1.438100743,2.068133748,2.97418468,4.277177199,6.15101171,8.845774512,,,,,,,,
1.438146277,0.452807296,1.438146277,2.068264713,2.974467197,4.277718925,6.151985545,8.847455106,,,,,,,,
1.43819181,0.093129617,1.43819181,2.068395683,2.974749732,4.278260701,6.152959503,8.849135966,,,,,,,,
1.438237475,-0.036726314,1.438237475,2.068527034,2.975033098,4.278804091,6.153936392,8.850821936,,,,,,,,
1.438283008,-0.103813009,1.438283008,2.068658012,2.975315669,4.279345971,6.154910597,8.852503329,,,,,,,,
1.438328542,0.003459281,1.438328542,2.068788994,2.975598257,4.279887902,6.155884925,8.854184988,,,,,,,,
1.438374075,-0.082225706,1.438374075,2.06891998,2.975880863,4.280429885,6.156859377,8.855866913,,,,,,,,
1.43841974,-0.201121929,1.43841974,2.069051348,2.976164302,4.280973481,6.157836761,8.857553953,,,,,,,,
1.438465273,-0.120086515,1.438465273,2.069182343,2.976446944,4.281515567,6.15881146,8.859236411,,,,,,,,
1.438510807,0.014086877,1.438510807,2.069313341,2.976729604,4.282057704,6.159786283,8.860919136,,,,,,,,
1.43855634,0.214018514,1.43855634,2.069444344,2.977012282,4.282599893,6.160761229,8.862602127,,,,,,,,
1.438601874,0.306013636,1.438601874,2.069575351,2.977294978,4.283142133,6.161736298,8.864285384,,,,,,,,
1.438647538,0.286086895,1.438647538,2.06970674,2.977578506,4.283685988,6.162714302,8.86597376,,,,,,,,
1.438693072,0.145935481,1.438693072,2.069837755,2.977861238,4.284228331,6.163689618,8.867657551,,,,,,,,
1.438738605,0.247893974,1.438738605,2.069968774,2.978143987,4.284770726,6.164665059,8.869341608,,,,,,,,
1.438784139,0.226306671,1.438784139,2.070099798,2.978426755,4.285313173,6.165640622,8.871025932,,,,,,,,
1.438829803,0.217007525,1.438829803,2.070231203,2.978710355,4.285857234,6.166619121,8.872715378,,,,,,,,
1.438875337,0.164865885,1.438875337,2.070362235,2.978993158,4.286399784,6.167594932,8.874400236,,,,,,,,
1.43892087,0.075527662,1.43892087,2.070493271,2.979275979,4.286942385,6.168570867,8.87608536,,,,,,,,
1.438966404,0.050951348,1.438966404,2.070624311,2.979558818,4.287485037,6.169546925,8.877770751,,,,,,,,
1.439011937,0.056597258,1.439011937,2.070755355,2.979841675,4.288027741,6.170523107,8.879456409,,,,,,,,
1.439057602,0.081173572,1.439057602,2.070886781,2.980125365,4.288572061,6.171502226,8.881147193,,,,,,,,
1.439103135,0.095122291,1.439103135,2.071017834,2.980408258,4.289114869,6.172478655,8.882833385,,,,,,,,
1.439148669,0.060250494,1.439148669,2.071148891,2.980691169,4.289657727,6.173455208,8.884519843,,,,,,,,
1.439194202,-0.000858179,1.439194202,2.071279952,2.980974097,4.290200638,6.174431884,8.886206569,,,,,,,,
1.439239867,-0.058313617,1.439239867,2.071411394,2.981257859,4.290745164,6.175411499,8.887898423,,,,,,,,
1.4392854,-0.164257458,1.4392854,2.071542463,2.981540824,4.291288178,6.176388423,8.889585683,,,,,,,,
1.439330934,-0.255920467,1.439330934,2.071673537,2.981823806,4.291831243,6.17736547,8.89127321,,,,,,,,
1.439376467,-0.317029141,1.439376467,2.071804614,2.982106806,4.29237436,6.178342642,8.892961004,,,,,,,,
1.439422001,-0.328985185,1.439422001,2.071935696,2.982389825,4.292917528,6.179319936,8.894649065,,,,,,,,
1.439467665,-0.332970534,1.439467665,2.072067159,2.982673676,4.293462313,6.180300172,8.896342259,,,,,,,,
1.439513199,-0.365185432,1.439513199,2.072198249,2.98295673,4.294005585,6.181277714,8.898030855,,,,,,,,
1.439558732,-0.387104847,1.439558732,2.072329343,2.983239802,4.294548908,6.182255381,8.899719718,,,,,,,,
1.439604266,-0.39872878,1.439604266,2.072460442,2.983522892,4.295092282,6.183233171,8.901408848,,,,,,,,
1.43964993,-0.395739768,1.43964993,2.072591922,2.983806816,4.295637274,6.184213903,8.903103114,,,,,,,,
1.439695464,-0.39308287,1.439695464,2.072723028,2.984089941,4.296180752,6.18519194,8.904792779,,,,,,,,
1.439740997,-0.416994959,1.439740997,2.072854139,2.984373085,4.296724282,6.186170102,8.906482711,,,,,,,,
1.439786531,-0.519949789,1.439786531,2.072985254,2.984656247,4.297267863,6.187148387,8.908172911,,,,,,,,
1.439832064,-0.595671406,1.439832064,2.073116373,2.984939426,4.297811495,6.188126796,8.909863377,,,,,,,,
1.439877729,-0.636853338,1.439877729,2.073247874,2.98522344,4.298356746,6.189108149,8.911558984,,,,,,,,
1.439923262,-0.675046258,1.439923262,2.073379001,2.985506655,4.298900482,6.190086806,8.913249987,,,,,,,,
1.439968796,-0.702279471,1.439968796,2.073510132,2.985789888,4.299444269,6.191065586,8.914941256,,,,,,,,
1.440014329,-0.71622819,1.440014329,2.073641268,2.986073139,4.299988108,6.192044491,8.916632793,,,,,,,,
1.440059994,-0.72884846,1.440059994,2.073772786,2.986357225,4.300533566,6.193026341,8.918329474,,,,,,,,
1.440105527,-0.735822819,1.440105527,2.07390393,2.986640512,4.301077509,6.194005493,8.920021547,,,,,,,,
1.440151061,-0.738479718,1.440151061,2.074035078,2.986923817,4.301621503,6.19498477,8.921713887,,,,,,,,
1.440196594,-0.730509021,1.440196594,2.07416623,2.98720714,4.302165548,6.19596417,8.923406495,,,,,,,,
1.440242128,-0.712242842,1.440242128,2.074297386,2.98749048,4.302709645,6.196943694,8.92509937,,,,,,,,
1.440287792,-0.669400348,1.440287792,2.074428924,2.987774656,4.303255362,6.197926165,8.926797393,,,,,,,,
1.440333326,-0.685673854,1.440333326,2.074560089,2.988058032,4.303799563,6.198905938,8.928490805,,,,,,,,
1.440378859,-0.684677517,1.440378859,2.074691258,2.988341427,4.304343815,6.199885834,8.930184484,,,,,,,,
1.440424393,-0.62589363,1.440424393,2.074822431,2.988624839,4.304888119,6.200865854,8.931878431,,,,,,,,
1.440470057,-0.744789853,1.440470057,2.074953986,2.988909087,4.305434043,6.201848822,8.933577528,,,,,,,,
1.440515591,-0.747114639,1.440515591,2.075085167,2.989192535,4.30597845,6.202829091,8.935272011,,,,,,,,
1.440561124,-0.758074347,1.440561124,2.075216352,2.989476001,4.306522909,6.203809483,8.936966763,,,,,,,,
1.440606658,-0.854719042,1.440606658,2.075347542,2.989759486,4.307067419,6.204789999,8.938661781,,,,,,,,
1.440652191,-0.866342974,1.440652191,2.075478735,2.990042988,4.307611981,6.205770639,8.940357068,,,,,,,,
1.440697856,-0.913835041,1.440697856,2.075610311,2.990327325,4.308158165,6.20675423,8.94205751,,,,,,,,
1.44835233,-0.407695813,1.44835233,2.097724472,3.038244126,4.400447959,6.373399055,9.230927371,,,,,,,,
1.448397863,0.297378715,1.448397863,2.097856371,3.038530685,4.401001352,6.374400956,9.232668725,,,,,,,,
1.448443397,0.586648575,1.448443397,2.097988274,3.038817262,4.401554798,6.375402983,9.234410352,,,,,,,,
1.448489062,0.750712078,1.448489062,2.098120561,3.039104683,4.40210989,6.376408024,9.236157274,,,,,,,,
1.448534595,0.79753992,1.448534595,2.098252473,3.039391296,4.40266344,6.377410303,9.23789945,,,,,,,,
1.448580128,0.878907447,1.448580128,2.098384388,3.039677927,4.403217042,6.378412708,9.2396419,,,,,,,,
1.448625662,0.883224907,1.448625662,2.098516308,3.039964576,4.403770696,6.379415239,9.241384623,,,,,,,,
1.448671327,0.963596097,1.448671327,2.098648612,3.040252069,4.404325998,6.380420786,9.243132644,,,,,,,,
1.44871686,1.030682793,1.44871686,2.09878054,3.040538754,4.404879757,6.38142357,9.244875917,,,,,,,,
1.448762393,1.002785355,1.448762393,2.098912473,3.040825458,4.405433568,6.38242648,9.246619463,,,,,,,,
1.448807927,1.1276596,1.448807927,2.099044409,3.041112179,4.405987431,6.383429516,9.248363283,,,,,,,,
1.44885346,1.125002701,1.44885346,2.09917635,3.041398918,4.406541346,6.384432678,9.250107378,,,,,,,,
1.448899125,1.171830543,1.448899125,2.099308674,3.041686502,4.407096911,6.385438858,9.251856773,,,,,,,,
1.448944658,1.219986834,1.448944658,2.099440623,3.041973277,4.407650931,6.386442272,9.253601417,,,,,,,,
1.448990192,1.271796362,1.448990192,2.099572576,3.04226007,4.408205003,6.387445813,9.255346334,,,,,,,,
1.449035725,1.307332383,1.449035725,2.099704533,3.042546881,4.408759127,6.38844948,9.257091526,,,,,,,,
1.44908139,1.342204181,1.44908139,2.099836875,3.042834537,4.409314901,6.389456166,9.258842022,,,,,,,,
1.449126923,1.287405642,1.449126923,2.09996884,3.043121385,4.40986913,6.390460086,9.260587763,,,,,,,,
1.449172457,0.953300614,1.449172457,2.10010081,3.04340825,4.410423412,6.391464131,9.262333779,,,,,,,,
1.44921799,0.451810959,1.44921799,2.100232784,3.043695134,4.410977745,6.392468303,9.264080068,,,,,,,,
1.449263524,0.941344569,1.449263524,2.100364761,3.043982035,4.411532131,6.393472602,9.265826632,,,,,,,,
1.449309188,1.004113804,1.449309188,2.100497124,3.044269782,4.412088167,6.394479921,9.267578505,,,,,,,,
1.449354722,1.093119915,1.449354722,2.10062911,3.044556719,4.412642658,6.395484472,9.269325618,,,,,,,,
1.449400255,1.302350698,1.449400255,2.1007611,3.044843675,4.4131972,6.396489149,9.271073006,,,,,,,,
1.449445789,1.385710899,1.449445789,2.100893095,3.045130649,4.413751795,6.397493953,9.272820669,,,,,,,,
1.449491453,1.345857417,1.449491453,2.101025474,3.045418468,4.414308041,6.398501779,9.274573643,,,,,,,,
1.449536987,1.400323843,1.449536987,2.101157476,3.045705478,4.414862741,6.399506835,9.276321856,,,,,,,,
1.44958252,1.081495983,1.44958252,2.101289483,3.045992505,4.415417493,6.400512018,9.278070343,,,,,,,,
1.449628054,1.208362902,1.449628054,2.101421494,3.046279551,4.415972297,6.401517327,9.279819104,,,,,,,,
1.449673587,1.2405778,1.449673587,2.10155351,3.046566615,4.416527154,6.402522762,9.28156814,,,,,,,,
1.449719252,1.29836535,1.449719252,2.101685909,3.046854524,4.417083662,6.403531222,9.283322493,,,,,,,,
1.449764785,1.331908698,1.449764785,2.101817933,3.047141624,4.417638623,6.404536911,9.28507208,,,,,,,,
1.449810319,1.465749976,1.449810319,2.101949961,3.047428743,4.418193637,6.405542725,9.286821941,,,,,,,,
1.449855852,1.410951438,1.449855852,2.102081992,3.047715879,4.418748703,6.406548666,9.288572077,,,,,,,,
1.449901517,1.255522856,1.449901517,2.102214409,3.04800386,4.419305421,6.407557633,9.290327533,,,,,,,,
1.44994705,1.738082107,1.44994705,2.102346449,3.048291033,4.419860591,6.408563828,9.292078219,,,,,,,,
1.449992584,1.679962445,1.449992584,2.102478493,3.048578223,4.420415814,6.409570148,9.293829181,,,,,,,,
1.450038117,1.728118736,1.450038117,2.102610542,3.048865431,4.42097109,6.410576595,9.295580417,,,,,,,,
1.450083651,1.547117503,1.450083651,2.102742594,3.049152657,4.421526417,6.411583169,9.297331928,,,,,,,,
1.450129315,1.015737737,1.450129315,2.102875031,3.04944073,4.422083398,6.41259277,9.299088764,,,,,,,,
1.450174849,1.682951456,1.450174849,2.103007092,3.049727992,4.42263883,6.413599597,9.300840826,,,,,,,,
1.450220382,1.113378769,1.450220382,2.103139157,3.050015273,4.423194315,6.41460655,9.302593163,,,,,,,,
1.450265916,0.648089361,1.450265916,2.103271226,3.050302571,4.423749852,6.41561363,9.304345776,,,,,,,,
1.45031158,0.42225296,1.45031158,2.10340368,3.050590716,4.424307042,6.416623739,9.306103715,,,,,,,,
1.450357114,0.097114965,1.450357114,2.103535758,3.05087805,4.424862684,6.417631072,9.307856879,,,,,,,,
1.450402647,0.284426333,1.450402647,2.103667839,3.051165403,4.425418378,6.418638531,9.309610318,,,,,,,,
1.450448181,0.184792627,1.450448181,2.103799925,3.051452774,4.425974125,6.419646117,9.311364032,,,,,,,,
1.450493714,0.898502076,1.450493714,2.103932015,3.051740163,4.426529923,6.42065383,9.313118021,,,,,,,,
1.450539379,1.501285998,1.450539379,2.10406449,3.052028398,4.427087377,6.421664573,9.314877342,,,,,,,,
1.450584912,1.601251817,1.450584912,2.104196588,3.052315823,4.42764328,6.422672539,9.316631883,,,,,,,,
1.450630446,1.568372694,1.450630446,2.10432869,3.052603266,4.428199236,6.423680632,9.318386699,,,,,,,,
1.450675979,0.879571671,1.450675979,2.104460797,3.052890727,4.428755245,6.424688851,9.32014179,,,,,,,,
1.450721644,0.780270077,1.450721644,2.104593288,3.053179034,4.429312908,6.425700103,9.321902217,,,,,,,,
1.450767177,0.699898888,1.450767177,2.104725403,3.053466532,4.429869021,6.426708576,9.32365786,,,,,,,,
1.450812711,0.87658266,1.450812711,2.104857522,3.053754047,4.430425187,6.427717175,9.325413779,,,,,,,,
1.450858244,0.673662012,1.450858244,2.104989645,3.05404158,4.430981405,6.428725901,9.327169973,,,,,,,,
1.450903778,0.523215115,1.450903778,2.105121772,3.054329132,4.431537675,6.429734754,9.328926444,,,,,,,,
1.450949442,0.320626579,1.450949442,2.105254284,3.05461753,4.432095601,6.430746641,9.330688252,,,,,,,,
1.450994976,0.825437358,1.450994976,2.10538642,3.054905117,4.432651976,6.431755747,9.332445275,,,,,,,,
1.451040509,1.651732895,1.451040509,2.105518559,3.055192723,4.433208404,6.43276498,9.334202573,,,,,,,,
1.451086043,1.472392224,1.451086043,2.105650703,3.055480346,4.433764884,6.43377434,9.335960146,,,,,,,,
1.451131707,1.038321377,1.451131707,2.105783232,3.055768817,4.43432302,6.434786736,9.337723062,,,,,,,,
1.451177241,1.502282335,1.451177241,2.105915384,3.056056477,4.434879605,6.435796349,9.339481188,,,,,,,,
1.451222774,0.787908662,1.451222774,2.10604754,3.056344154,4.435436243,6.436806089,9.34123959,,,,,,,,
1.451268308,0.595283496,1.451268308,2.106179701,3.05663185,4.435992932,6.437815956,9.342998268,,,,,,,,
1.451313841,0.500963588,1.451313841,2.106311865,3.056919564,4.436549675,6.43882595,9.344757221,,,,,,,,
1.451359506,0.898169963,1.451359506,2.106444415,3.057208125,4.437108074,6.439838981,9.346521521,,,,,,,,
1.451405039,1.086145556,1.451405039,2.106576588,3.057495875,4.437664921,6.440849229,9.348281028,,,,,,,,
1.451450573,0.972231018,1.451450573,2.106708765,3.057783643,4.43822182,6.441859603,9.35004081,,,,,,,,
1.451496106,1.199727981,1.451496106,2.106840946,3.05807143,4.438778772,6.442870104,9.351800868,,,,,,,,
1.451541771,0.581002665,1.451541771,2.106973512,3.058360063,4.439337382,6.443883645,9.353566276,,,,,,,,
1.451587304,0.140621683,1.451587304,2.107105702,3.058647886,4.439894439,6.4448944,9.355326888,,,,,,,,
1.451632838,0.62683417,1.451632838,2.107237896,3.058935726,4.440451548,6.445905282,9.357087776,,,,,,,,
1.451678371,0.362804848,1.451678371,2.107370093,3.059223584,4.44100871,6.44691629,9.358848939,,,,,,,,
1.451723905,0.242580176,1.451723905,2.107502295,3.059511461,4.441565924,6.447927426,9.360610379,,,,,,,,
